time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,x_pose,y_pose,z_pose,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,c
2023/02/19/19:16:37.975381,1676,1814952,539305951,map,0.099195078,10.1231041,10.96982479,-0.028491177,0.032636847,-0.706251314,-0.706634538,56
2023/02/19/19:16:38.006819,1677,1814952,571919358,map,0.098230116,10.13878918,11.05081081,-0.028867285,0.032996228,-0.706253591,-0.706600146,56
2023/02/19/19:16:38.042965,1678,1814952,603919358,map,0.097176075,10.15378284,11.13365078,-0.029298173,0.033270931,-0.706175979,-0.706647244,56
2023/02/19/19:16:38.075201,1679,1814952,635919358,map,0.096060939,10.1680584,11.21821499,-0.029513832,0.033506591,-0.706124401,-0.706678591,56
2023/02/19/19:16:38.107129,1680,1814952,668531341,map,0.094908111,10.18181324,11.30425262,-0.029761239,0.033533434,-0.706109281,-0.706682078,56
2023/02/19/19:16:38.143406,1681,1814952,708531341,map,0.093349941,10.1979723,11.41389656,-0.029998114,0.033614594,-0.706078198,-0.706699337,56
2023/02/19/19:16:38.175338,1682,1814952,740531341,map,0.092041008,10.21033096,11.50293827,-0.029995539,0.033585174,-0.706093407,-0.706685561,56
2023/02/19/19:16:38.207955,1683,1814952,773141388,map,0.090687364,10.22218132,11.59322453,-0.030139948,0.033551047,-0.70606691,-0.706707506,56
2023/02/19/19:16:38.243147,1684,1814952,805141388,map,0.089221537,10.23318672,11.68475628,-0.030229753,0.033460615,-0.706082564,-0.706692274,56
2023/02/19/19:16:38.275665,1685,1814952,837141388,map,0.087738752,10.24381351,11.77728176,-0.030203894,0.033460201,-0.706097282,-0.706678735,56
2023/02/19/19:16:38.307141,1686,1814952,869749296,map,0.086200148,10.25375938,11.8708744,-0.030282416,0.033112287,-0.706134303,-0.706654864,56
2023/02/19/19:16:38.342746,1687,1814952,909749296,map,0.084224232,10.26533794,11.98923016,-0.030226806,0.032901413,-0.706159961,-0.706641429,56
2023/02/19/19:16:38.375182,1688,1814952,941749296,map,0.082605511,10.27397728,12.08495426,-0.030279806,0.032629096,-0.706230541,-0.706581301,56
2023/02/19/19:16:38.407302,1689,1814952,974354946,map,0.080926463,10.2819252,12.18142319,-0.030243753,0.032042546,-0.706316176,-0.706523989,56
2023/02/19/19:16:38.443347,1690,1814953,6354946,map,0.079177007,10.28922367,12.27818489,-0.030162496,0.031580609,-0.706332339,-0.706532018,57
2023/02/19/19:16:38.475281,1691,1814953,46354946,map,0.076952167,10.29785538,12.39910412,-0.030107724,0.031402999,-0.706332735,-0.706541906,57
2023/02/19/19:16:38.507447,1692,1814953,70959068,map,0.07560087,10.30253696,12.47133541,-0.029897613,0.030870556,-0.70638321,-0.7065238,57
2023/02/19/19:16:38.547611,1693,1814953,110959068,map,0.073388182,10.30977917,12.59075928,-0.029831621,0.03056859,-0.706378557,-0.706544385,57
2023/02/19/19:16:38.579422,1694,1814953,142959068,map,0.07168439,10.31516552,12.6854372,-0.029757202,0.03038554,-0.706365859,-0.706568209,57
2023/02/19/19:16:38.611587,1695,1814953,175573105,map,0.069913223,10.31989574,12.77875805,-0.029717214,0.030108283,-0.706394939,-0.706552701,57
2023/02/19/19:16:38.647784,1696,1814953,207573105,map,0.068124965,10.32422256,12.87088394,-0.029647218,0.029986647,-0.706477761,-0.706477971,57
2023/02/19/19:16:38.679668,1697,1814953,239573105,map,0.066273488,10.32802296,12.96150112,-0.029688992,0.029875379,-0.706495891,-0.706462707,57
2023/02/19/19:16:38.710758,1698,1814953,272185254,map,0.064344995,10.33132744,13.05037403,-0.029628676,0.029671428,-0.706507569,-0.706462155,57
2023/02/19/19:16:38.747509,1699,1814953,312185254,map,0.061889142,10.33489227,13.15960312,-0.029600438,0.029368709,-0.706508353,-0.706475196,57
2023/02/19/19:16:38.779314,1700,1814953,344185254,map,0.059889738,10.33725548,13.24513149,-0.029562904,0.029178766,-0.706532209,-0.706460865,57
2023/02/19/19:16:38.811540,1701,1814953,376795583,map,0.057878826,10.33907795,13.32821369,-0.029458825,0.028693242,-0.706523129,-0.706494137,57
2023/02/19/19:16:38.847507,1702,1814953,408795583,map,0.055879306,10.34057903,13.40998268,-0.029280609,0.028246641,-0.706524722,-0.706517916,57
2023/02/19/19:16:38.879247,1703,1814953,440795583,map,0.053860489,10.34153748,13.48920155,-0.029210396,0.028005416,-0.706550205,-0.706505078,57
2023/02/19/19:16:38.911444,1704,1814953,473404129,map,0.051842656,10.34212399,13.56664276,-0.028897042,0.027635037,-0.706604106,-0.706478657,57
2023/02/19/19:16:38.947679,1705,1814953,513404129,map,0.049354624,10.34226131,13.6607914,-0.028543402,0.027176491,-0.706697905,-0.706416974,57
2023/02/19/19:16:38.979313,1706,1814953,545404129,map,0.047392126,10.3418932,13.73372364,-0.028402365,0.02681037,-0.706661781,-0.706472822,57
2023/02/19/19:16:39.011522,1707,1814953,578010276,map,0.045440111,10.34108734,13.80423927,-0.028080788,0.026445328,-0.706712696,-0.706448376,57
2023/02/19/19:16:39.047398,1708,1814953,610010276,map,0.043511406,10.33987713,13.87278748,-0.027664406,0.026058654,-0.706734591,-0.706457332,57
2023/02/19/19:16:39.079437,1709,1814953,642010276,map,0.041579481,10.33825588,13.93890953,-0.027350028,0.025649597,-0.706703977,-0.706515257,57
2023/02/19/19:16:39.110903,1710,1814953,674615228,map,0.039639417,10.33622837,14.00296688,-0.027012629,0.025170496,-0.706714401,-0.706534925,57
2023/02/19/19:16:39.147512,1711,1814953,714615228,map,0.037255459,10.33312988,14.07966518,-0.026529603,0.02452102,-0.706763546,-0.706527,57
2023/02/19/19:16:39.179292,1712,1814953,746615228,map,0.035374552,10.3301878,14.13799286,-0.026317249,0.024202567,-0.706752932,-0.706556496,57
2023/02/19/19:16:39.211409,1713,1814953,779217707,map,0.033534057,10.32687759,14.19478035,-0.025833522,0.023584032,-0.706724493,-0.706623626,57
2023/02/19/19:16:39.251079,1714,1814953,811217707,map,0.031732582,10.3232584,14.24916744,-0.025329912,0.022972642,-0.706721807,-0.70666475,57
2023/02/19/19:16:39.283557,1715,1814953,843217707,map,0.02995442,10.31931496,14.30115032,-0.025022297,0.022642781,-0.706753397,-0.706654739,57
2023/02/19/19:16:39.315357,1716,1814953,875830764,map,0.028219238,10.3150301,14.35120296,-0.024340311,0.021887227,-0.706760055,-0.706695707,57
2023/02/19/19:16:39.351676,1717,1814953,915830764,map,0.026164299,10.30922127,14.41061974,-0.02376492,0.021301604,-0.706736014,-0.706757175,57
2023/02/19/19:16:39.383510,1718,1814953,947830764,map,0.024591863,10.30420303,14.4555645,-0.023361561,0.02088311,-0.706744744,-0.706774407,57
2023/02/19/19:16:39.415173,1719,1814953,980441387,map,0.023093343,10.29876995,14.49864483,-0.022662864,0.020281503,-0.706756915,-0.706802528,57
2023/02/19/19:16:39.451106,1720,1814954,12441387,map,0.021647355,10.29297352,14.5394516,-0.021782675,0.019616309,-0.706817164,-0.706788725,58
2023/02/19/19:16:39.483229,1721,1814954,44441387,map,0.020208213,10.28677082,14.57845688,-0.021444564,0.019219643,-0.706766275,-0.706860856,58
2023/02/19/19:16:39.515053,1722,1814954,77050187,map,0.018743763,10.28021812,14.61533546,-0.020602166,0.018371465,-0.706837742,-0.706837015,58
2023/02/19/19:16:39.551350,1723,1814954,117050187,map,0.016921405,10.27151108,14.6587429,-0.019706506,0.017254268,-0.70688916,-0.706839292,58
2023/02/19/19:16:39.583272,1724,1814954,149050187,map,0.015453874,10.2641468,14.69150257,-0.019361149,0.017049395,-0.706904439,-0.706838428,58
2023/02/19/19:16:39.615346,1725,1814954,181657517,map,0.01399471,10.25642109,14.72254848,-0.018449419,0.016016216,-0.706919819,-0.7068716,58
2023/02/19/19:16:39.651221,1726,1814954,213657517,map,0.012548542,10.24850941,14.75126362,-0.017604019,0.015257052,-0.707016367,-0.706813575,58
2023/02/19/19:16:39.683458,1727,1814954,245657517,map,0.011103861,10.24026871,14.77872849,-0.017107475,0.0145896,-0.707091589,-0.706764484,58
2023/02/19/19:16:39.715301,1728,1814954,278262628,map,0.009682111,10.23186302,14.80400276,-0.016264396,0.013753988,-0.70710348,-0.70678926,58
2023/02/19/19:16:39.751547,1729,1814954,318262628,map,0.007898781,10.22098827,14.83335495,-0.015499135,0.012848891,-0.707149576,-0.706777304,58
2023/02/19/19:16:39.783257,1730,1814954,350262628,map,0.006489445,10.21198082,14.85535717,-0.014988943,0.012366954,-0.707169863,-0.706776572,58
2023/02/19/19:16:39.815463,1731,1814954,382865738,map,0.005124534,10.20280743,14.87563992,-0.014323623,0.011500368,-0.707172367,-0.70680256,58
2023/02/19/19:16:39.851102,1732,1814954,414865738,map,0.003782863,10.19348049,14.8942976,-0.013379749,0.01061525,-0.707099523,-0.706907857,58
2023/02/19/19:16:39.883224,1733,1814954,446865738,map,0.002477504,10.18396091,14.91163826,-0.013055988,0.010167605,-0.707110981,-0.706908958,58
2023/02/19/19:16:39.915516,1734,1814954,479467177,map,0.001228511,10.17443371,14.92721939,-0.012087207,0.009327185,-0.707023135,-0.707025633,58
2023/02/19/19:16:39.955479,1735,1814954,519467177,map,-0.000332818,10.16221714,14.94518375,-0.011404163,0.008441233,-0.707045281,-0.707025994,58
2023/02/19/19:16:39.987255,1736,1814954,551467177,map,-0.001554264,10.15230846,14.95816803,-0.010909669,0.008014507,-0.70704041,-0.707043593,58
2023/02/19/19:16:40.019205,1737,1814954,584078880,map,-0.002715076,10.14244556,14.9696207,-0.010222287,0.007209168,-0.706998915,-0.707104054,58
2023/02/19/19:16:40.055134,1738,1814954,616078880,map,-0.003845375,10.132267,14.98020554,-0.009331803,0.006456137,-0.707073469,-0.707049056,58
2023/02/19/19:16:40.087670,1739,1814954,648078880,map,-0.00494336,10.12205219,14.9895525,-0.008918635,0.005914416,-0.707029785,-0.707102855,58
2023/02/19/19:16:40.119090,1740,1814954,680688534,map,-0.005981282,10.11181927,14.99774837,-0.008231409,0.005358782,-0.707066783,-0.70707867,58
2023/02/19/19:16:40.155016,1741,1814954,720688534,map,-0.007183124,10.09875107,15.00674534,-0.007487984,0.004579117,-0.707062785,-0.707096324,58
2023/02/19/19:16:40.187041,1742,1814954,752688534,map,-0.008071503,10.08837223,15.01275253,-0.007120451,0.004216079,-0.707073748,-0.707091346,58
2023/02/19/19:16:40.219148,1743,1814954,785296206,map,-0.008898508,10.07805347,15.01782703,-0.006332535,0.003507498,-0.70704321,-0.707133431,58
2023/02/19/19:16:40.255296,1744,1814954,817296206,map,-0.009630651,10.06752682,15.0223217,-0.005678464,0.002973134,-0.707106587,-0.707077979,58
2023/02/19/19:16:40.286923,1745,1814954,849296206,map,-0.010301461,10.05721092,15.02584457,-0.005408675,0.002501883,-0.707107444,-0.707081084,58
2023/02/19/19:16:40.319161,1746,1814954,881901848,map,-0.010892444,10.04686165,15.02871132,-0.004687276,0.001957786,-0.707122562,-0.707072793,58
2023/02/19/19:16:40.355170,1747,1814954,921901848,map,-0.011555579,10.03413773,15.03131485,-0.004073388,0.001444451,-0.707107016,-0.707093396,58
2023/02/19/19:16:40.387704,1748,1814954,953901848,map,-0.012021584,10.02408791,15.03269196,-0.00377746,0.001120604,-0.707067835,-0.707134769,58
2023/02/19/19:16:40.423426,1749,1814954,986517875,map,-0.012453977,10.01410198,15.03360271,-0.00326397,0.000620498,-0.707095739,-0.707109984,58
2023/02/19/19:16:40.459514,1750,1814955,18517875,map,-0.012857423,10.00428581,15.03388691,-0.002602799,0.000289015,-0.707096476,-0.707112282,59
2023/02/19/19:16:40.491395,1751,1814955,50517875,map,-0.013231026,9.994660378,15.03358746,-0.002375916,4.06E-05,-0.707122538,-0.707087063,59
2023/02/19/19:16:40.523299,1752,1814955,83131679,map,-0.013575922,9.984984398,15.0328455,-0.001879412,-0.000248827,-0.707154202,-0.707056831,59
2023/02/19/19:16:40.559297,1753,1814955,123131679,map,-0.013903836,9.973258972,15.031147,-0.001404806,-0.000766304,-0.707165135,-0.707046741,59
2023/02/19/19:16:40.591497,1754,1814955,155131679,map,-0.01410879,9.964102745,15.02930927,-0.000963154,-0.000985462,-0.707140369,-0.707071929,59
2023/02/19/19:16:40.623453,1755,1814955,187743618,map,-0.014283957,9.954966545,15.02714539,-0.00050129,-0.001180915,-0.707163813,-0.707048653,59
2023/02/19/19:16:40.659327,1756,1814955,219743618,map,-0.014414727,9.946181297,15.02458,-6.37E-05,-0.001582349,-0.707099975,-0.707111817,59
2023/02/19/19:16:40.691267,1757,1814955,251743618,map,-0.014518434,9.937541962,15.0217123,0.000184704,-0.001677248,-0.707050227,-0.707161397,59
2023/02/19/19:16:40.723549,1758,1814955,284353862,map,-0.014628306,9.929049492,15.01864147,0.00059375,-0.001968434,-0.706984132,-0.707226565,59
2023/02/19/19:16:40.759108,1759,1814955,324353862,map,-0.014744165,9.91891098,15.01446247,0.000927998,-0.002200893,-0.706998973,-0.707210543,59
2023/02/19/19:16:40.791427,1760,1814955,356353862,map,-0.014844399,9.911003113,15.01089287,0.001089524,-0.002359849,-0.707025754,-0.707183004,59
2023/02/19/19:16:40.823282,1761,1814955,388961708,map,-0.014911498,9.903256416,15.00712395,0.001253284,-0.002377566,-0.707054284,-0.70715422,59
2023/02/19/19:16:40.859266,1762,1814955,420961708,map,-0.014985668,9.895850182,15.00321007,0.001453317,-0.002537627,-0.707054011,-0.707153482,59
2023/02/19/19:16:40.891403,1763,1814955,452961708,map,-0.015091639,9.888705254,14.99923325,0.001482922,-0.002538046,-0.707056189,-0.707151389,59
2023/02/19/19:16:40.923153,1764,1814955,485568179,map,-0.015175848,9.881861687,14.99517155,0.001591365,-0.002641279,-0.706960993,-0.70724591,59
2023/02/19/19:16:40.959176,1765,1814955,525568179,map,-0.015251309,9.873782158,14.98999977,0.001685367,-0.002534365,-0.706973801,-0.707233186,59
2023/02/19/19:16:40.991206,1766,1814955,557568179,map,-0.015337292,9.867486954,14.98576355,0.001593855,-0.002596678,-0.706979935,-0.707227137,59
2023/02/19/19:16:41.023453,1767,1814955,590172995,map,-0.015416389,9.861486435,14.98148155,0.001701649,-0.002579949,-0.706963277,-0.707243626,59
2023/02/19/19:16:41.059559,1768,1814955,622172995,map,-0.015496437,9.855783463,14.97719097,0.001573944,-0.0025791,-0.706990854,-0.707216386,59
2023/02/19/19:16:41.091569,1769,1814955,654172995,map,-0.015551287,9.850230217,14.97286892,0.001712848,-0.002586441,-0.707013552,-0.707193183,59
2023/02/19/19:16:41.122776,1770,1814955,686775493,map,-0.015592756,9.845131874,14.96857834,0.00159008,-0.00266394,-0.707038322,-0.707168413,59
2023/02/19/19:16:41.159413,1771,1814955,726775493,map,-0.015611743,9.839112282,14.9632225,0.001469973,-0.002692659,-0.707053952,-0.707152951,59
2023/02/19/19:16:41.191238,1772,1814955,758775493,map,-0.015661139,9.834387779,14.95893955,0.001491821,-0.002700285,-0.707067255,-0.707139648,59
2023/02/19/19:16:41.223383,1773,1814955,791375810,map,-0.015714407,9.830072403,14.95477867,0.001288648,-0.00263817,-0.707020867,-0.70718671,59
2023/02/19/19:16:41.259356,1774,1814955,823375810,map,-0.015781667,9.825927734,14.95068264,0.001083884,-0.002641384,-0.707031048,-0.707176867,59
2023/02/19/19:16:41.291229,1775,1814955,855375810,map,-0.015813796,9.821964264,14.94667053,0.001181136,-0.002611073,-0.70698306,-0.707224687,59
2023/02/19/19:16:41.323101,1776,1814955,887973986,map,-0.015805107,9.818457603,14.94280434,0.000990181,-0.00241583,-0.707037534,-0.707171223,59
2023/02/19/19:16:41.359474,1777,1814955,927973986,map,-0.015793273,9.814269066,14.93798161,0.00078777,-0.002388496,-0.707113285,-0.707095894,59
2023/02/19/19:16:41.391358,1778,1814955,959973986,map,-0.015745496,9.811331749,14.93423557,0.000672083,-0.00228612,-0.707161868,-0.707047733,59
2023/02/19/19:16:41.423592,1779,1814955,992570998,map,-0.015672443,9.808714867,14.93058586,0.000588019,-0.00204726,-0.70716024,-0.707050119,59
2023/02/19/19:16:41.459372,1780,1814956,24570998,map,-0.015481951,9.806236267,14.92696476,0.000412661,-0.001797412,-0.707201825,-0.707009377,60
2023/02/19/19:16:41.491163,1781,1814956,56570998,map,-0.015240349,9.804113388,14.92349434,0.00039924,-0.001609658,-0.707172554,-0.70703907,60
2023/02/19/19:16:41.523240,1782,1814956,89166051,map,-0.01496934,9.802348137,14.92013836,0.000236252,-0.001283978,-0.707202856,-0.707009526,60
2023/02/19/19:16:41.559541,1783,1814956,129166051,map,-0.014565927,9.80053997,14.91604614,4.46E-06,-0.000948135,-0.707182289,-0.707030683,60
2023/02/19/19:16:41.591147,1784,1814956,161166051,map,-0.014190459,9.799534798,14.91298866,-0.000117442,-0.00078364,-0.707189111,-0.707024115,60
2023/02/19/19:16:41.623488,1785,1814956,193758986,map,-0.013755938,9.798788071,14.91001034,-0.000447347,-0.000409106,-0.707218341,-0.706995053,60
2023/02/19/19:16:41.659428,1786,1814956,225758986,map,-0.013288063,9.79834938,14.9071188,-0.000762182,-9.21E-05,-0.707239548,-0.706973677,60
2023/02/19/19:16:41.691610,1787,1814956,257758986,map,-0.012795992,9.798262596,14.90436077,-0.000928839,4.49E-05,-0.70722441,-0.706988647,60
2023/02/19/19:16:41.723372,1788,1814956,290349793,map,-0.012233933,9.798439026,14.90166092,-0.001267217,0.00051474,-0.707177633,-0.70703458,60
2023/02/19/19:16:41.759299,1789,1814956,330349793,map,-0.011483023,9.799044609,14.89845848,-0.001475126,0.000891615,-0.707123932,-0.707087607,60
2023/02/19/19:16:41.791296,1790,1814956,362349793,map,-0.010861868,9.799898148,14.89611244,-0.001637065,0.001144617,-0.707061609,-0.707149256,60
2023/02/19/19:16:41.823135,1791,1814956,394938899,map,-0.010207072,9.800875664,14.89380646,-0.001875731,0.001693515,-0.7070467,-0.707162395,60
2023/02/19/19:16:41.859611,1792,1814956,426938899,map,-0.009536073,9.802118301,14.89163208,-0.002140365,0.002158755,-0.707036673,-0.707170399,60
2023/02/19/19:16:41.891446,1793,1814956,458938899,map,-0.008847344,9.803601265,14.88959312,-0.002248938,0.002392062,-0.707025324,-0.707180736,60
2023/02/19/19:16:41.923627,1794,1814956,491525689,map,-0.008111118,9.805261612,14.88761711,-0.002549954,0.002744724,-0.70697182,-0.707231796,60
2023/02/19/19:16:41.959494,1795,1814956,531525689,map,-0.00719442,9.80768013,14.885355,-0.002772309,0.003174936,-0.707055076,-0.707145926,60
2023/02/19/19:16:41.991407,1796,1814956,563525689,map,-0.006462501,9.809879303,14.88371181,-0.003038213,0.003341125,-0.707095717,-0.707103515,60
2023/02/19/19:16:42.023733,1797,1814956,596111287,map,-0.00569195,9.812257767,14.8820734,-0.003426606,0.003686492,-0.707034485,-0.707161122,60
2023/02/19/19:16:42.059400,1798,1814956,628111287,map,-0.00490891,9.814866066,14.88053322,-0.003981508,0.004152082,-0.707004711,-0.707185586,60
2023/02/19/19:16:42.091331,1799,1814956,660111287,map,-0.004060631,9.817662239,14.87901402,-0.004075894,0.004312378,-0.706995165,-0.70719353,60
2023/02/19/19:16:42.122886,1800,1814956,692694427,map,-0.003182835,9.820624352,14.87751675,-0.00458768,0.004814166,-0.706938977,-0.707243312,60
2023/02/19/19:16:42.159252,1801,1814956,732694427,map,-0.00207167,9.824640274,14.87584209,-0.004985331,0.005224287,-0.706930054,-0.707246757,60
2023/02/19/19:16:42.191509,1802,1814956,764694427,map,-0.001194751,9.828023911,14.8745718,-0.005168813,0.005270434,-0.70694279,-0.707232334,60
2023/02/19/19:16:42.223451,1803,1814956,797275936,map,-0.000337252,9.831582069,14.87345695,-0.005523265,0.005865269,-0.706926221,-0.707241402,60
2023/02/19/19:16:42.259130,1804,1814956,829275936,map,0.000496712,9.835313797,14.8724699,-0.005851522,0.006174395,-0.706961024,-0.707201372,60
2023/02/19/19:16:42.291460,1805,1814956,861275936,map,0.001396681,9.839211464,14.87147045,-0.006012029,0.006405528,-0.706892656,-0.707266368,60
